id,year,title,vote_average,vote_count,budget,revenue,runtime,genres_description
206647,2015,Spectre,6.5,10027,245000000,880674609,148,"Thriller, Adventure, Action"
420808,2023,Peter Pan & Wendy,5.6,581,0,0,106,"Family, Fantasy, Adventure, Action"
245891,2014,John Wick,7.4,18229,20000000,88761661,101,"Action, Thriller"
662167,2020,Agent Jade Black,2,4,0,0,101,Action
864101,2022,Mira,7.6,77,6042800,0,110,"Science Fiction, Family, Drama, Adventure"
820525,2023,After Everything,7,617,14000000,10600000,93,"Drama, Romance"
2109,1998,Rush Hour,7,4495,33000000,244721064,98,"Crime, Comedy, Action"
601,1982,E.T. the Extra-Terrestrial,7.5,10611,10500000,792965500,115,"Fantasy, Adventure, Family, Science Fiction"
762504,2022,Nope,6.9,3454,68000000,170823080,130,"Horror, Science Fiction, Mystery"
1081662,2023,Appendage,5.8,93,0,0,94,Horror
1116410,2023,R.A.D.A.R.: The Adventures of the Bionic Dog,6.9,21,0,0,0,"Science Fiction, Comedy, Adventure, Family"
758009,2022,Shotgun Wedding,6.3,1033,0,4495365,101,"Romance, Action, Comedy"
693134,2024,Dune: Part Two,0,0,0,0,166,"Science Fiction, Adventure, Drama"
2454,2008,The Chronicles of Narnia: Prince Caspian,6.6,6025,225000000,419665568,150,"Family, Fantasy, Adventure"
360920,2018,The Grinch,6.9,3640,75000000,508600000,85,"Family, Animation, Fantasy, Comedy"
8871,2000,How the Grinch Stole Christmas,6.8,7018,123000000,345800000,104,"Fantasy, Family, Comedy"
10191,2010,How to Train Your Dragon,7.8,12290,165000000,494879471,98,"Animation, Family, Adventure, Fantasy"
109439,2013,The Hangover Part III,6.2,8224,103000000,362000072,100,Comedy
76617,2013,Texas Chainsaw 3D,5.5,1568,10000000,47300000,92,"Thriller, Horror"
724495,2022,The Woman King,7.7,1815,50000000,97300000,135,"Drama, History, Action"
545742,2018,One Piece: Episode of Skypiea,7.3,65,0,0,104,"Comedy, Animation, Adventure, Action"
345940,2018,The Meg,6.3,7208,150000000,530517320,113,"Action, Science Fiction, Horror"
1002338,2023,Operation Napoleon,6.4,60,0,0,112,Thriller
278924,2016,Mechanic: Resurrection,6,3142,40000000,125729635,98,"Action, Crime, Thriller"
216015,2015,Fifty Shades of Grey,5.9,11235,40000000,571000000,125,"Drama, Thriller, Romance"
716263,2020,Sister-in-law's Taste,6.6,12,0,0,70,"Romance, Drama"
77338,2011,The Intouchables,8.3,16384,13000000,426600000,113,"Drama, Comedy"
141052,2017,Justice League,6.1,12404,300000000,657926987,120,"Action, Adventure, Science Fiction"
1154598,2023,LEGO Marvel Avengers: Code Red,6.5,57,0,0,46,"Family, Animation, Action"
270946,2014,Penguins of Madagascar,6.5,3897,132000000,373552094,92,"Comedy, Family, Adventure, Animation"
335977,2023,Indiana Jones and the Dial of Destiny,6.7,2515,294700000,383922132,155,"Adventure, Action"
926393,2023,The Equalizer 3,7.4,2020,70000000,190000000,109,"Thriller, Crime, Action"
298618,2023,The Flash,6.8,3420,220000000,268400000,144,"Science Fiction, Action, Adventure"
273477,2015,Scouts Guide to the Zombie Apocalypse,6.5,1777,15000000,14860766,93,"Horror, Comedy"
830784,2022,"Lyle, Lyle, Crocodile",7.2,493,50000000,104088441,106,"Family, Music, Comedy"
640,2002,Catch Me If You Can,8,14693,52000000,352114312,141,"Drama, Crime"
81188,2012,Rise of the Guardians,7.4,6355,145000000,306941670,97,"Adventure, Family, Animation, Action, Fantasy"
283995,2017,Guardians of the Galaxy Vol. 2,7.6,20628,200000000,863756051,137,"Adventure, Science Fiction, Action"
581528,2019,"The Gangster, the Cop, the Devil",7.8,885,6500000,25775371,110,"Thriller, Action, Crime"
1070514,2023,Zom 100: Bucket List of the Dead,6.8,454,0,0,129,"Horror, Comedy"
536554,2022,M3GAN,7.2,3485,12000000,179960167,102,"Horror, Science Fiction"
1143183,2023,Rewind,7.4,6,0,7201952,112,"Romance, Drama"
1020969,2022,Teddy's Christmas,7.2,28,0,0,76,"Fantasy, Family, Adventure"
872906,2023,Jawan,7.3,160,36150000,136698671,169,"Action, Adventure, Thriller"
823464,2024,Godzilla x Kong: The New Empire,0,0,0,0,0,"Action, Science Fiction, Adventure"
1214849,2023,Jashin-chan Dropkick [Seikimatsu-hen],0,0,0,0,60,"Animation, Action, Comedy, Adventure"
406759,2022,Moonfall,6.4,2773,146000000,67300000,131,"Action, Adventure, Science Fiction"
1032948,2023,V/H/S/85,6.4,94,0,0,110,"Fantasy, Science Fiction, Mystery, Crime, Thriller, Horror"
1001835,2022,Wifelike,7,210,0,0,106,"Mystery, Thriller, Science Fiction"
870358,2023,Merry Little Batman,6.6,91,0,0,97,"Comedy, Family, Action, Animation"
1053592,2023,All the Names of God,6.8,26,0,0,105,"Action, Thriller, Drama"
138843,2013,The Conjuring,7.5,10892,13000000,320400000,112,"Horror, Thriller"
404368,2018,Ralph Breaks the Internet,7.2,7118,175000000,529323962,112,"Comedy, Adventure, Family, Animation"
57800,2012,Ice Age: Continental Drift,6.4,7153,95000000,877244782,88,"Animation, Family, Adventure, Comedy"
39323,1990,Dragon Ball Z: Bardock - The Father of Goku,7.5,623,0,0,48,"Animation, Action, Drama, Fantasy, Science Fiction"
609681,2023,The Marvels,6.4,768,274800000,205600000,105,"Action, Science Fiction, Adventure"
385687,2023,Fast X,7.2,4616,340000000,704709660,142,"Action, Crime, Thriller"
842891,2022,Student Body,4.7,24,0,0,88,"Thriller, Horror"
1146147,2023,A Really Haunted Loud House,5.8,16,0,0,72,"TV Movie, Comedy, Family"
677179,2023,Creed III,7.2,2174,75000000,275300000,116,"Action, Drama"
215,2005,Saw II,6.6,5016,4000000,147800000,93,Horror
1181678,2023,¿Quieres ser mi hijo?,8.6,195,0,0,100,"Comedy, Romance"
8275,2006,American Pie Presents: The Naked Mile,5.5,1920,0,0,97,Comedy
278154,2016,Ice Age: Collision Course,6.1,4244,105000000,408579038,95,"Comedy, Adventure, Family, Animation"
82702,2014,How to Train Your Dragon 2,7.7,9071,145000000,621537519,102,"Comedy, Fantasy, Action, Adventure, Family, Animation"
4977,2006,Paprika,7.8,2145,0,946590,90,"Animation, Thriller, Science Fiction, Mystery"
9820,1998,The Parent Trap,7.2,3870,15000000,92108518,128,"Family, Comedy"
798362,2023,The Marsh King's Daughter,6.5,79,0,0,108,"Mystery, Thriller, Drama"
700391,2023,65,6.1,1941,45000000,55000000,92,"Action, Science Fiction, Adventure"
38757,2010,Tangled,7.6,10738,260000000,592461732,100,"Animation, Family"
934433,2023,Scream VI,7.1,2146,35000000,169000000,123,"Thriller, Horror, Crime"
507532,2023,Finestkind,7.3,110,0,0,126,"Crime, Thriller, Drama"
936059,2023,The Naughty Nine,6.2,46,0,0,83,"Adventure, Crime, TV Movie, Comedy, Family"
47971,2017,xXx: Return of Xander Cage,6.1,8599,85000000,346100000,107,"Adventure, Crime, Action"
512195,2021,Red Notice,6.8,5294,160000000,178143,118,"Comedy, Crime, Action"
1052939,2023,The Boat,5,18,0,0,91,Thriller
1062482,2023,Condor's Nest,5.7,15,0,0,103,"Action, War"
790493,2023,Spy Kids: Armageddon,6.5,101,0,0,98,"Adventure, Science Fiction, Family, Comedy, Action"
562,1988,Die Hard,7.8,10465,28000000,140767956,132,"Action, Thriller"
951491,2023,Saw X,7.4,1355,13000000,111000000,118,"Horror, Thriller"
315162,2022,Puss in Boots: The Last Wish,8.3,6803,90000000,484700000,103,"Adventure, Animation, Fantasy, Comedy, Family, Action"
899082,2022,Harry Potter 20th Anniversary: Return to Hogwarts,7.3,3123,0,0,103,Documentary
1175959,2023,The Swan Princess: Far Longer Than Forever,5.8,6,0,0,81,"Animation, Family, Adventure"
57158,2013,The Hobbit: The Desolation of Smaug,7.6,12451,250000000,958400000,161,"Adventure, Fantasy, Action"
464052,2020,Wonder Woman 1984,6.5,7971,200000000,169601036,151,"Action, Adventure, Fantasy"
284053,2017,Thor: Ragnarok,7.6,19802,180000000,855301806,131,"Adventure, Science Fiction, Action"
615173,2022,The Witch: Part 2. The Other One,7.3,207,0,23068596,137,"Action, Mystery, Science Fiction, Adventure, Thriller"
259693,2016,The Conjuring 2,7.3,7939,40000000,321800000,134,"Thriller, Horror"
38700,2020,Bad Boys for Life,7.1,7645,90000000,426500000,124,"Thriller, Action, Crime"
159824,2015,Hotel Transylvania 2,6.8,5425,80000000,473200000,89,"Comedy, Animation, Fantasy, Family"
1930,2012,The Amazing Spider-Man,6.7,16566,215000000,757930663,136,"Science Fiction, Action, Adventure"
828305,2021,Rushed,6.9,43,0,0,101,"Crime, Thriller, Mystery, Horror, Drama"
82690,2012,Wreck-It Ralph,7.3,11710,165000000,471222889,101,"Family, Comedy, Animation, Adventure"
1139087,2023,Once Upon a Studio,8.4,271,0,0,9,"Family, Comedy, Animation, Fantasy"
958263,2023,Believer 2,7.1,48,0,0,116,"Crime, Action, Thriller"
668482,2022,Roald Dahl's Matilda the Musical,6.8,656,25000000,35600000,117,"Fantasy, Family, Comedy"
458220,2021,Palmer,8.2,1369,0,0,110,Drama
940175,2022,A Tale of Two Guns,6.3,24,0,0,91,Western
316727,2016,The Purge: Election Year,6.4,5004,10000000,118587880,105,"Thriller, Horror, Action"
61108,1988,Emmanuelle 6,4.2,22,0,0,80,"Romance, Drama"
453405,2019,Gemini Man,6.3,4815,140000000,173469516,117,"Action, Thriller, Science Fiction"
6477,2007,Alvin and the Chipmunks,5.8,4188,60000000,361366633,92,"Animation, Family, Fantasy, Comedy"
910816,2022,A Show-Stopping Christmas,6.5,6,0,0,87,"Romance, Drama"
214,2006,Saw III,6.4,4213,10000000,164900000,108,"Horror, Crime, Thriller"
949,1995,Heat,7.9,6738,60000000,187400000,170,"Drama, Crime, Action"
222935,2014,The Fault in Our Stars,7.6,10749,14000000,307166834,126,"Romance, Drama"
1174725,2023,Race to the Summit,7.1,51,0,0,90,"Adventure, Documentary, Action"
862552,2023,The Ritual Killer,6.1,216,7000000,0,92,"Drama, Action, Thriller, Mystery"
1003581,2023,Justice League: Warworld,7.2,193,0,0,90,"Science Fiction, Animation, Action, Adventure"
1001884,2023,Dashing Through the Snow,6.5,78,0,0,91,"Family, Comedy, Fantasy"
760161,2022,Orphan: First Kill,6.7,1893,0,9572765,99,"Thriller, Horror"
454626,2020,Sonic the Hedgehog,7.3,9035,85000000,319700000,99,"Family, Science Fiction, Comedy, Action"
152601,2013,Her,7.9,13604,23000000,47351251,126,"Romance, Science Fiction, Drama"
857879,2021,Mount Adams,6.5,9,0,0,94,"Science Fiction, Action, Adventure"
1143190,2023,Fear the Night,6.3,159,0,0,92,"Action, Thriller"
379686,2021,Space Jam: A New Legacy,6.8,3787,150000000,163700000,115,"Family, Comedy, Animation, Science Fiction"
979275,2023,Mob Land,5.7,48,0,0,111,"Thriller, Action, Crime"
670292,2023,The Creator,7.1,1712,80000000,104000000,134,"Adventure, Action, Science Fiction"
610150,2022,Dragon Ball Super: Super Hero,7.9,2625,0,86562140,99,"Science Fiction, Animation, Action"
315635,2017,Spider-Man: Homecoming,7.3,20784,175000000,880166924,133,"Action, Drama, Science Fiction, Adventure"
330457,2019,Frozen II,7.3,9224,150000000,1450000000,103,"Animation, Adventure, Fantasy, Comedy, Family"
820232,2019,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,7.9,178,0,0,105,"Fantasy, Action, Animation"
982186,2023,Notre tout petit petit mariage,4.2,56,7644000,0,82,Comedy
343611,2016,Jack Reacher: Never Go Back,6,4569,60000000,162100000,118,"Thriller, Action"
796185,2023,The Three Musketeers: D'Artagnan,7.1,844,27500000,31165459,121,"Adventure, Drama, History, Action"
799379,2022,Project Wolf Hunting,6.4,279,9000000,20541,122,"Thriller, Horror, Action, Crime"
32657,2010,Percy Jackson & the Olympians: The Lightning Thief,6.2,7083,95000000,226497209,118,"Fantasy, Adventure, Family"
776503,2021,CODA,8,1991,10000000,1600000,112,"Music, Romance, Drama"
933092,2023,The End of Sex,6.2,15,0,0,87,"Drama, Romance, Comedy"
1160195,2023,Welcome al Norte,8.4,60,0,0,100,Comedy
948713,2023,The Last Kingdom: Seven Kings Must Die,7.3,577,0,0,111,"War, Action, Adventure"
882598,2022,Smile,6.7,2506,17000000,216100000,115,"Mystery, Horror, Thriller"
930094,2023,"Red, White & Royal Blue",8.1,955,0,0,121,"Comedy, Romance"
961268,2023,Ballerina,7,354,0,0,93,"Action, Thriller"
278,1994,The Shawshank Redemption,8.7,25240,25000000,28341469,142,"Drama, Crime"
496243,2019,Parasite,8.5,16875,11363000,257591776,133,"Comedy, Thriller, Drama"
184315,2014,Hercules,5.8,3870,100000000,244819862,99,"Adventure, Action"
439079,2018,The Nun,5.9,6315,22000000,366082797,96,"Horror, Thriller, Mystery"
341174,2017,Fifty Shades Darker,6.5,7338,55000000,378800000,118,"Romance, Drama"
812,1992,Aladdin,7.6,10699,28000000,504050219,95,"Family, Fantasy, Romance, Animation, Adventure"
945937,2023,Fast Charlie,6.3,52,20000000,0,90,"Crime, Action, Drama"
9023,2002,Spirit: Stallion of the Cimarron,7.7,4315,80000000,122563539,83,"Family, Comedy, Adventure, Animation, Drama"
531219,2020,Roald Dahl's The Witches,6.4,2638,0,29303571,106,"Family, Comedy, Fantasy"
508947,2022,Turning Red,7.4,4646,190000000,18900000,100,"Comedy, Animation, Family, Fantasy"
508,2003,Love Actually,7.1,6281,40000000,249600000,135,"Drama, Comedy, Romance"
11324,2010,Shutter Island,8.2,22719,80000000,294800000,138,"Thriller, Mystery, Drama"
370172,2021,No Time to Die,7.4,5679,250000000,774153007,163,"Adventure, Action, Thriller"
28468,1983,The Key,6,362,0,0,110,"Romance, Drama"
517093,2019,Balkan Line,7.6,428,3500000,4944386,130,"War, Action, Drama"
207703,2014,Kingsman: The Secret Service,7.6,15874,81000000,414351546,129,"Comedy, Crime, Adventure, Action"
1022964,2023,Candy Cane Lane,6.2,291,0,0,117,"Family, Fantasy, Comedy"
982932,2023,Shrapnel,6.2,22,0,0,89,"Action, Drama, Thriller"
502356,2023,The Super Mario Bros. Movie,7.7,7647,100000000,1362000000,93,"Family, Family, Family, Fantasy, Fantasy, Fantasy, Adventure, Adventure, Adventure, Comedy, Comedy, Comedy, Animation, Animation, Animation"
297761,2016,Suicide Squad,5.9,20314,175000000,746846894,123,"Fantasy, Action, Adventure"
286217,2015,The Martian,7.7,18778,108000000,630600000,141,"Drama, Adventure, Science Fiction"
1046032,2023,The Bad Guys: A Very Bad Holiday,6.7,71,0,0,26,"Animation, Action, Family, Comedy"
580489,2021,Venom: Let There Be Carnage,6.8,9390,110000000,506900000,97,"Action, Science Fiction, Adventure"
157336,2014,Interstellar,8.4,33258,165000000,701729206,169,"Adventure, Science Fiction, Drama"
436969,2021,The Suicide Squad,7.5,7915,185000000,168717425,132,"Comedy, Adventure, Action"
820609,2023,No One Will Save You,6.8,823,22800000,0,93,"Horror, Science Fiction, Thriller"
1085218,2023,Darkland: The Return,6.5,349,0,0,110,"Thriller, Action"
734253,2023,Adipurush,5.2,68,63000000,43000000,179,"Drama, Fantasy, Adventure, Action"
680,1994,Pulp Fiction,8.5,26382,8500000,213900000,154,"Thriller, Crime"
718930,2022,Bullet Train,7.5,5106,90000000,239268602,127,"Action, Thriller, Comedy"
807,1995,Se7en,8.4,19800,33000000,327311859,127,"Crime, Thriller, Mystery"
481848,2020,The Call of the Wild,7.6,3474,109000000,111200000,100,"Drama, Adventure, Family"
107406,1980,Oscenità,7.3,28,0,0,84,Drama
11036,2004,The Notebook,7.9,10815,29000000,115600000,123,"Romance, Drama"
550988,2021,Free Guy,7.5,7892,110000000,331500000,115,"Comedy, Adventure, Science Fiction"
832502,2023,The Monkey King,6.7,227,0,0,92,"Comedy, Animation, Adventure, Fantasy, Family"
1039960,2023,Monster High 2,7.2,47,0,0,94,"Fantasy, TV Movie, Science Fiction, Family"
930564,2023,Saltburn,7.2,685,13000000,19313341,131,"Comedy, Thriller, Drama"
560057,2022,The Sea Beast,7.4,1313,0,0,119,"Animation, Adventure, Family, Fantasy"
1130818,2023,Sheroes,6.3,103,0,0,91,"Adventure, Action, Crime, Comedy"
1030987,2023,Sympathy for the Devil,6.3,143,0,0,90,"Thriller, Action"
489,1997,Good Will Hunting,8.2,11405,10000000,225900000,127,Drama
325358,2015,Superfast!,5,389,20000000,0,99,"Action, Comedy"
22705,2000,Cheeky,5.5,228,0,0,91,"Comedy, Drama, Romance"
232672,2014,Blended,6.9,3290,40000000,128000000,117,"Comedy, Romance"
359724,2019,Ford v Ferrari,8,7165,97600000,225508210,153,"Action, Drama, History"
10020,1991,Beauty and the Beast,7.7,9417,25000000,424967620,84,"Romance, Family, Animation, Fantasy"
1150394,2023,The Legend of the Spirits,8.4,198,1100000,0,89,"Family, Animation, Horror, Comedy"
12155,2010,Alice in Wonderland,6.6,13332,200000000,1025467110,108,"Family, Adventure, Fantasy"
1013860,2022,R.I.P.D. 2: Rise of the Damned,6.4,534,0,0,102,"Crime, Fantasy, Action, Comedy"
1172029,2023,Sobreviviendo mis XV,7.5,57,0,0,101,Comedy
850165,2023,The Iron Claw,8.2,23,15900000,18200000,133,Drama
744857,2023,When Evil Lurks,7.3,344,0,547573,99,"Horror, Thriller"
508943,2021,Luca,7.8,7818,200000000,49750471,95,"Animation, Adventure, Comedy, Family, Fantasy"
155,2008,The Dark Knight,8.5,31179,185000000,1004558444,152,"Drama, Thriller, Crime, Action"
656156,2023,A Man of Reason,6.6,36,0,0,103,"Thriller, Drama, Action"
1000081,2023,Sentinelle,5.3,217,5000000,0,98,"Action, Comedy, Crime"
849236,2021,Ostap Bender. The Empire's Gold,6,34,0,0,87,"Comedy, Adventure, Action"
797457,2021,Nitram,6.9,139,0,0,112,"Drama, Thriller, Crime, Mystery"
882569,2023,Guy Ritchie's The Covenant,7.8,1947,55000000,20000000,123,"Action, Thriller, War"
98566,2014,Teenage Mutant Ninja Turtles,5.9,6478,125000000,485000000,101,"Adventure, Action, Comedy, Science Fiction"
950925,2022,Hunting Souls,6.7,35,0,0,93,Horror
285,2007,Pirates of the Caribbean: At World's End,7.2,13552,300000000,961000000,169,"Action, Adventure, Fantasy"
324852,2017,Despicable Me 3,6.5,6671,80000000,1031600000,90,"Family, Adventure, Comedy, Animation, Action"
17979,2009,A Christmas Carol,6.9,4324,200000000,325300000,94,"Animation, Fantasy, Family"
566525,2021,Shang-Chi and the Legend of the Ten Rings,7.6,8708,150000000,432243292,132,"Adventure, Action, Fantasy"
156022,2014,The Equalizer,7.3,8436,55000000,192330738,132,"Thriller, Crime, Action"
649609,2023,Renfield,6.7,1235,65000000,26400000,93,"Comedy, Fantasy, Horror"
43949,2010,Flipped,8,2728,14000000,1755212,89,"Drama, Romance"
75656,2013,Now You See Me,7.3,14896,75000000,351723989,116,"Thriller, Crime"
614479,2023,Insidious: The Red Door,6.7,1395,16000000,185582093,107,"Horror, Mystery, Thriller"
111,1983,Scarface,8.2,11013,25000000,66023329,170,"Action, Drama, Crime"
372058,2016,Your Name.,8.5,10630,0,358000000,106,"Animation, Romance, Drama"
985939,2022,Fall,7.2,3412,3000000,16120263,107,Thriller
400535,2018,Sicario: Day of the Soldado,6.9,3272,35000000,75836683,122,"Action, Crime, Thriller"
533535,2024,Deadpool 3,0,0,0,0,0,"Adventure, Comedy, Action"
70160,2012,The Hunger Games,7.2,21033,75000000,694394724,142,"Science Fiction, Fantasy, Adventure"
429,1966,"The Good, the Bad and the Ugly",8.5,7973,1200000,38900000,161,Western
324857,2018,Spider-Man: Into the Spider-Verse,8.4,14433,90000000,375464627,117,"Science Fiction, Adventure, Animation, Action"
808,2001,Shrek,7.7,16095,60000000,487900000,90,"Comedy, Animation, Adventure, Family, Fantasy"
961323,2023,Nimona,8,650,0,0,102,"Animation, Fantasy"
843725,2020,A Soldier's Story 2: Return from the Dead,7.5,13,0,0,0,Action
635910,2023,The Last Voyage of the Demeter,7.1,1062,45000000,21600000,119,"Thriller, Horror"
1213997,2024,Bitconned,5,5,0,0,95,"Documentary, Crime"
1093485,2023,The White Storm 3: Heaven or Hell,6.3,43,0,0,125,"Drama, Crime, Action"
1045944,2022,The Boss Baby: Christmas Bonus,6.8,271,0,0,47,"Adventure, Animation, Family"
1094319,2023,The Best Man,6.2,95,0,0,93,"Thriller, Action"
736554,2023,Tequila Re-Pasado,7.2,13,0,0,0,"Fantasy, Comedy"
598413,2021,Send It!,5.9,11,0,0,101,"Comedy, Action, Adventure"
624860,2021,The Matrix Resurrections,6.5,5219,190000000,156497322,147,"Action, Adventure, Science Fiction"
951546,2022,Reign of Chaos,6.1,31,10000,100,77,"Fantasy, Action, Horror"
353491,2017,The Dark Tower,5.7,4737,60000000,113231078,95,"Science Fiction, Action, Fantasy"
126963,2013,Dragon Ball Z: Battle of Gods,6.8,1419,0,50461371,85,"Science Fiction, Animation, Action"
1146348,2023,"Scooby-Doo! and Krypto, Too!",7.5,51,0,0,79,"Family, Mystery, Fantasy, Comedy, Animation"
420818,2019,The Lion King,7.1,9481,260000000,1663000000,118,"Family, Adventure, Animation, Drama"
296096,2016,Me Before You,7.9,11631,20000000,207945075,110,"Drama, Romance"
343144,2015,Barcelona Christmas Night,6.3,70,0,0,95,"Romance, Drama, Comedy"
890771,2023,The Black Demon,6.2,563,0,0,101,"Thriller, Drama"
615777,2022,Babylon,7.4,2496,78000000,63363579,189,"Drama, Comedy"
840430,2023,The Holdovers,7.7,282,0,0,133,"Drama, Comedy"
290098,2016,The Handmaiden,8.2,3392,8575000,38600000,145,"Romance, Thriller, Drama"
572802,2023,Aquaman and the Lost Kingdom,6.5,357,205000000,255400000,124,"Action, Fantasy, Adventure"
4348,2005,Pride & Prejudice,8.1,7534,28000000,121616555,127,"Drama, Romance"
717728,2022,Jeepers Creepers: Reborn,5.5,908,5000000,6175213,88,"Mystery, Horror, Thriller"
11970,1997,Hercules,7.5,6937,85000000,252712101,93,"Romance, Fantasy, Animation, Comedy, Family, Adventure"
14836,2009,Coraline,7.9,7239,60000000,131800000,100,"Family, Fantasy, Animation"
639933,2022,The Northman,7.1,3790,80000000,69633110,137,"Fantasy, Adventure, Action"
365620,2023,Ferrari,6.9,137,95000000,14700000,131,"History, Drama"
27205,2010,Inception,8.4,34992,160000000,825532764,148,"Adventure, Action, Science Fiction"
698508,2022,Redeeming Love,7.9,340,30000000,9500000,134,"Romance, Drama, Western"
597,1997,Titanic,7.9,24031,200000000,2264162353,194,"Drama, Romance"
274479,2015,Joy,6.5,3899,60000000,101134059,124,"Comedy, Drama"
637649,2021,Wrath of Man,7.7,4798,40000000,103966489,119,"Action, Thriller, Crime"
414906,2022,The Batman,7.7,8971,185000000,771000000,177,"Thriller, Mystery, Crime"
176,2004,Saw,7.4,8665,1200000,103900000,103,"Horror, Crime, Mystery"
87101,2015,Terminator Genisys,5.9,7983,155000000,440603537,126,"Action, Thriller, Science Fiction, Adventure"
16869,2009,Inglourious Basterds,8.2,21128,70000000,321457747,153,"War, Drama, Thriller"
1214784,2023,Hibang,0,0,0,0,109,"Romance, Thriller"
436270,2022,Black Adam,7,5717,200000000,393252111,124,"Science Fiction, Adventure, Action"
399566,2021,Godzilla vs. Kong,7.6,9273,200000000,470116094,114,"Thriller, Science Fiction, Action"
337339,2017,The Fate of the Furious,6.9,9850,250000000,1236000000,136,"Action, Thriller, Crime"
299537,2019,Captain Marvel,6.8,14910,152000000,1131416446,124,"Action, Adventure, Science Fiction"
271110,2016,Captain America: Civil War,7.4,21785,250000000,1155046416,147,"Science Fiction, Action, Adventure"
336843,2018,Maze Runner: The Death Cure,7.1,7265,62000000,288175335,143,"Adventure, Thriller, Science Fiction, Action"
270303,2015,It Follows,6.6,5997,2000000,14674076,101,"Mystery, Horror"
843794,2023,JUNG_E,6.2,524,0,0,98,"Science Fiction, War"
561,2005,Constantine,7.1,6662,100000000,230884728,121,"Action, Horror, Fantasy"
72105,2012,Ted,6.4,11679,50000000,549368315,107,"Fantasy, Comedy"
453395,2022,Doctor Strange in the Multiverse of Madness,7.3,8263,200000000,955775804,126,"Action, Adventure, Fantasy"
495764,2020,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),6.9,9792,75000000,205372791,108,"Crime, Action"
916605,2022,The Infernal Machine,6.4,225,0,0,107,"Mystery, Thriller"
321612,2017,Beauty and the Beast,7,14996,160000000,1266115964,129,"Fantasy, Family, Romance"
1157049,2023,Jigen Daisuke,7.2,35,0,0,120,"Crime, Action, Drama"
968051,2023,The Nun II,6.9,1588,38500000,268100000,110,"Mystery, Thriller, Horror"
748783,2024,The Garfield Movie,0,0,0,0,0,"Animation, Comedy, Family"
974931,2023,Totally Killer,7,568,0,0,105,"Science Fiction, Comedy, Horror"
1006462,2023,The Flood,6.7,222,0,0,93,"Thriller, Horror, Action, Mystery"
396422,2017,Annabelle: Creation,6.6,5353,15000000,306500000,110,"Thriller, Mystery, Horror"
1206029,2023,"Muchachos, la película de la gente",7,5,0,0,0,Documentary
281338,2017,War for the Planet of the Apes,7.2,8189,150000000,490719763,140,"War, Drama, Science Fiction"
663712,2022,Terrifier 2,6.8,1537,250000,15100000,138,"Horror, Thriller"
116776,1988,Dragon Ball: Mystical Adventure,6.8,231,0,8201600,48,"Animation, Action"
546554,2019,Knives Out,7.8,11420,40000000,312897920,131,"Mystery, Comedy, Crime"
287903,2015,Krampus,6.2,2037,15000000,61800000,98,"Horror, Fantasy, Comedy"
400928,2017,Gifted,8,5084,7000000,40300000,101,"Drama, Comedy"
280,1991,Terminator 2: Judgment Day,8.1,11998,102000000,520000000,137,"Thriller, Science Fiction, Action"
953233,2022,The Taming of the Shrewd,5.4,98,0,0,112,"Comedy, Romance"
868759,2023,Ghosted,7,1478,0,0,117,"Action, Comedy, Romance"
614930,2023,Teenage Mutant Ninja Turtles: Mutant Mayhem,7.3,934,75000000,180000000,100,"Animation, Comedy, Science Fiction, Action"
264859,1983,Six Swedish Girls in Alps,6.6,51,0,0,90,"Comedy, Romance"
769,1990,GoodFellas,8.5,12016,25000000,46800000,145,"Crime, Drama"
575264,2023,Mission: Impossible - Dead Reckoning Part One,7.6,2810,291000000,567500000,164,"Action, Thriller"
375358,2021,Crabs!,4.1,23,0,0,80,"Horror, Comedy"
800158,2023,The Killer,6.6,1417,175000000,362113,118,"Crime, Thriller"
324786,2016,Hacksaw Ridge,8.2,12917,40000000,175302354,139,"Drama, War, History"
616037,2022,Thor: Love and Thunder,6.5,6778,250000000,760900000,119,"Comedy, Fantasy, Action"
511082,2014,Black Butler: Book of Murder,8.1,50,0,0,116,"Adventure, Mystery, Animation"
8966,2008,Twilight,6.3,12843,37000000,393616788,122,"Romance, Drama, Fantasy"
2322,1992,Sneakers,6.9,826,23000000,105232691,126,"Drama, Comedy, Crime"
109445,2013,Frozen,7.2,15761,150000000,1274219009,102,"Fantasy, Family, Animation, Adventure"
1160164,2023,TAYLOR SWIFT | THE ERAS TOUR,8.4,216,0,24960000,169,Music
787699,2023,Wonka,7.1,801,125000000,397468534,117,"Fantasy, Comedy, Family"
131631,2014,The Hunger Games: Mockingjay - Part 1,6.8,15069,125000000,755356711,123,"Thriller, Adventure, Science Fiction"
122906,2013,About Time,7.9,7932,12000000,87100449,123,"Romance, Drama, Fantasy"
20662,2010,Robin Hood,6.4,4326,200000000,321669741,140,"Drama, Adventure, Action"
717930,2023,Kandahar,6.9,786,0,3000000,119,"Thriller, Action"
1103825,2023,War of the Worlds : The Attack,5.1,144,0,0,87,"Science Fiction, Thriller, Mystery"
1149381,2023,Soulcatcher,6.5,244,0,0,99,Action
652,2004,Troy,7.2,9546,175000000,497400000,163,"War, Action, History, Adventure"
941605,2023,Heathers: The Musical,7.8,13,0,0,135,"Comedy, Thriller, Music"
